zmconv_c0_lnd,cldfrc_rhminl,LWCF,SWCF,PRECT
0.0043955,0.94775,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0036875,0.80525,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0049855,0.83975,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0052215000000000004,0.80225,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0045725,0.93425,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0044545,0.86675,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.007581500000000001,0.86375,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0038645,0.86525,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0039825,0.8592500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0042185,0.87575,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0076995000000000015,0.9027499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0047495,0.8127500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0053985000000000005,0.87725,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0048675,0.86075,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0077585000000000015,0.91775,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0076405000000000015,0.9057499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0063425,0.89225,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0036284999999999998,0.88025,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0084665,0.86975,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.006283500000000001,0.92225,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0082895,0.87875,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.007522500000000001,0.88925,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0030975,0.87275,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0029795,0.82475,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0049265,0.8187500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0073455,0.8442500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0038055000000000003,0.83675,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0088205,0.86825,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0046315,0.92375,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0072865,0.9372499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.006814500000000001,0.84875,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0045135,0.9462499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0072274999999999995,0.83225,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0048085,0.8037500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.007817500000000002,0.85775,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0054575000000000005,0.92075,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.006991500000000001,0.93275,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0040415,0.8007500000000001,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0071684999999999995,0.82175,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0046905,0.90425,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0034514999999999997,0.84275,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0082305,0.85175,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0053395000000000005,0.91025,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0052805000000000005,0.90875,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.005929500000000001,0.9432499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0041005,0.9492499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0084075,0.90125,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0065785,0.82025,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0032155,0.88175,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.005516500000000001,0.9312499999999999,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.006696500000000001,0.89375,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.005693500000000001,0.82625,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
0.0050445,0.82325,0.11989883333444595,-0.19912266731262207,6.719299595892014e-13
