zmconv_c0_lnd,LWCF,SWCF,PRECT
0.006274650000000001,43.10276412963867,-76.88507843017578,0.006436380158447719
0.0048940500000000005,42.87446594238281,-80.09115600585938,0.006411961931007681
0.00410935,45.40227508544922,-84.67121124267578,0.006431351016544795
0.00466395,42.94639205932617,-79.12168884277344,0.006408594026652281
0.00641625,42.6995964050293,-77.58782196044922,0.006437411525439529
0.00685875,39.747344970703125,-73.84507751464844,0.006433966268559743
0.00665225,42.94279098510742,-76.69512176513672,0.006503714917016623
0.00487045,42.99534606933594,-79.72944641113281,0.0064281801769539015
0.00544865,44.46233367919922,-78.94831848144531,0.006442233166126243
0.004976650000000001,42.63725280761719,-79.05363464355469,0.006413100732061139
0.008363250000000001,39.66768264770508,-75.7867660522461,0.006442409971896268
0.006062250000000001,43.403167724609375,-76.53141021728516,0.006430164330595289
0.00406805,44.965755462646484,-80.91100311279297,0.006389963118635933
0.00351345,47.42740249633789,-88.21444702148438,0.006383493746398017
0.00845765,38.340370178222656,-72.87117004394531,0.006413422420337156
0.00437485,44.94914245605469,-81.74012756347656,0.0064446053102074075
0.006321850000000001,41.812068939208984,-75.95845031738281,0.0064705644490459235
0.00367865,48.63916015625,-83.43876647949219,0.006430673261093034
0.00331875,49.63650131225586,-87.7213134765625,0.006367635251081083
0.00819215,39.890254974365234,-74.23603057861328,0.006442392168537481
0.0036432500000000002,48.96978759765625,-84.94086456298828,0.006394083675331785
0.008333750000000001,39.11052322387695,-73.80619049072266,0.006462909618676349
0.005100550000000001,43.05908966064453,-80.02262878417969,0.006394027195710805
0.00423325,45.02754211425781,-80.78996276855469,0.006466693139373092
0.0034721500000000002,46.98127365112305,-84.4494857788086,0.006420107888516213
0.00815675,39.77805709838867,-74.80619812011719,0.006443176744141965
0.00878805,38.00407028198242,-71.99800109863281,0.00643721568849287
0.008026950000000001,40.081180572509766,-75.5545654296875,0.0064362935972894775
0.0049825500000000005,43.345211029052734,-80.04016876220703,0.006439638787014701
0.00326565,50.175106048583984,-89.36157989501953,0.00635497706298338
0.00328335,51.29142761230469,-90.19108581542969,0.0063141386135612265
0.00331285,50.17420196533203,-87.63907623291016,0.00636311933703837
0.008386850000000001,39.38197708129883,-75.62152862548828,0.00644476676825434
0.00626285,42.092227935791016,-77.68677520751953,0.006438417722165468
0.00327745,49.80782699584961,-87.91392517089844,0.006365426406773622
0.005130050000000001,43.0270881652832,-79.67899322509766,0.006429962354559393
0.005932450000000001,43.3576774597168,-79.31002044677734,0.006435828254325315
0.005307050000000001,45.05610656738281,-80.21524047851562,0.006437744264076173
0.00580855,43.35548400878906,-80.03297424316406,0.006427309040191176
0.00433945,44.507469177246094,-82.44094848632812,0.006443481242968119
0.00470525,42.79808807373047,-79.84405517578125,0.006412632319552358
0.008658250000000001,37.874473571777344,-72.36756896972656,0.006439555909310002
0.00310635,51.653072357177734,-91.52681732177734,0.006302670794866572
0.008681850000000001,37.922515869140625,-73.1495132446289,0.006442029348363576
0.008262950000000002,39.93008041381836,-74.82945251464844,0.006451705780818884
0.00369635,46.01404571533203,-83.10653686523438,0.006376047645062499
0.00403855,45.128910064697266,-81.41871643066406,0.006395964692273992
0.00445155,45.048919677734375,-80.89097595214844,0.0064398542690469185
0.00336005,49.15094757080078,-85.52490997314453,0.006391224087565206
0.00352525,48.82061004638672,-84.40873718261719,0.00644080275833403
0.00469935,44.11033248901367,-79.16644287109375,0.006473356506830896
0.00325975,51.46574020385742,-89.62073516845703,0.0063119807236944325
0.00555485,43.734283447265625,-76.387939453125,0.006448419526350335
0.00574365,43.633548736572266,-78.09972381591797,0.0064389027102151886
0.00396775,45.88954162597656,-84.85000610351562,0.006428307256101107
0.00703575,40.64487838745117,-76.56097412109375,0.006430601433748961
0.00804465,40.58043670654297,-76.39939880371094,0.006441733444262354
0.004416150000000001,45.38023376464844,-80.31082916259766,0.006471377878369822
0.00531295,44.517425537109375,-79.3160629272461,0.00643900093564298
0.00873495,37.99918746948242,-72.04261016845703,0.006450361934184912
0.0075077500000000005,40.71173095703125,-75.02925109863281,0.00643342602870689
0.008581550000000002,37.819889068603516,-72.55038452148438,0.006435403429350117
0.0029824499999999998,52.559837341308594,-93.40531921386719,0.006292215925896016
0.007844050000000002,40.187889099121094,-71.96965026855469,0.006493342925750767
0.00623335,41.96101760864258,-75.56929016113281,0.006458736265813059
0.006156650000000001,41.84931564331055,-76.37223052978516,0.0064373096165581956
0.00419785,43.56673049926758,-81.55380249023438,0.0064040062852654955
0.00449875,45.02560043334961,-79.63728332519531,0.006456013579736464
0.00297655,52.65850067138672,-93.47663116455078,0.0062991715140015
0.00475835,42.72047424316406,-79.41830444335938,0.006417821691684367
0.008593350000000001,37.96289825439453,-72.9291000366211,0.006418429461518826
0.00325385,51.409461975097656,-88.57618713378906,0.006309708646767831
0.00525395,44.654808044433594,-79.47874450683594,0.0064287590930689475
0.0056964500000000005,43.58808517456055,-78.91617584228516,0.006437724005081691
0.00448695,44.66121292114258,-80.90095520019531,0.006440229981308221
0.00313585,52.71683883666992,-92.07832336425781,0.006303186478362477
0.00769655,40.624481201171875,-76.16631317138672,0.006445247458941594
0.00718915,41.020652770996094,-75.86537170410156,0.006446467909881903
0.0073602500000000005,40.53058624267578,-74.63813781738281,0.006438505511141557
0.007655250000000001,41.072227478027344,-75.15962982177734,0.0064683439404689125
0.008835250000000001,37.713645935058594,-72.6452865600586,0.0064258301335939905
0.007071150000000002,39.40580368041992,-73.66290283203125,0.006448237195399997
0.00397955,46.30200958251953,-81.97679138183594,0.006457028371187334
0.007761450000000001,41.55021286010742,-75.1950912475586,0.006521047407659353
0.0073012500000000004,40.591712951660156,-76.78185272216797,0.006418318344003637
0.0053247500000000005,44.363487243652344,-79.89681243896484,0.006424437788155046
0.007236350000000001,40.281673431396484,-75.39425659179688,0.006436560033762362
0.007714250000000001,40.87361526489258,-74.78272247314453,0.006461638827204297
0.00611535,42.138851165771484,-74.94180297851562,0.006440581751121499
0.00342495,47.71243667602539,-87.27352905273438,0.006358147902574274
0.00803875,40.04599380493164,-73.10397338867188,0.006500415770460677
0.007590350000000001,40.19428634643555,-72.18563842773438,0.00647681465579808
0.0073779499999999994,41.1636848449707,-75.3788070678711,0.00641815443032101
0.00308275,51.96055221557617,-90.67459869384766,0.006356062453960476
0.00371995,45.66740036010742,-83.09008026123047,0.006389549957930285
0.00391465,48.94965744018555,-87.32649993896484,0.006346207987917296
0.006133050000000001,43.055519104003906,-76.59651947021484,0.0064450000536453445
0.00803285,38.92045593261719,-71.9688491821289,0.006447638634199393
0.00505335,42.99443054199219,-80.67864990234375,0.006414247513930604
0.00415655,45.171573638916016,-80.66413116455078,0.0064691272882555495
0.007088850000000001,40.93699264526367,-77.16596984863281,0.006420486670322134
0.00402085,45.588924407958984,-84.3818588256836,0.006428021788451588
0.00677025,40.242584228515625,-75.11778259277344,0.00643165735709772
0.00402675,45.91395950317383,-81.8104248046875,0.00643515479623602
0.00418605,45.018009185791016,-83.02098846435547,0.006430498910958704
0.00772015,40.45991897583008,-76.81344604492188,0.006431858719224692
0.00713015,40.16666030883789,-74.05501556396484,0.006440476158786623
0.006251050000000001,42.127784729003906,-77.39320373535156,0.006438515333684336
0.0066050499999999995,41.80860137939453,-80.1469955444336,0.006417072722797457
0.008823450000000002,37.6145133972168,-71.9939956665039,0.006441922528210853
0.00454595,44.4879035949707,-81.00077056884766,0.006448746739806666
0.007820450000000001,40.67757797241211,-75.77371215820312,0.0063925409222065355
0.00517135,43.456668853759766,-79.15011596679688,0.006463137992795964
0.00879395,38.81465148925781,-73.71174621582031,0.0064588762370476616
0.00691775,39.96170425415039,-75.64266967773438,0.006436877424675913
0.0074192500000000005,40.85110092163086,-71.8037109375,0.006466816535066755
0.0065460499999999994,41.31398391723633,-76.02108001708984,0.006446936936299608
0.00871135,39.20003128051758,-72.89906311035156,0.00647803694846516
0.00367275,49.54152297973633,-85.54405212402344,0.006388882025021303
0.0066640499999999995,41.01752471923828,-75.20958709716797,0.0064631920167812495
0.006935450000000001,41.34122848510742,-74.5526123046875,0.006494462081718666
0.00375535,47.078277587890625,-84.20780944824219,0.006442118979066436
0.006787950000000001,41.443355560302734,-77.58536529541016,0.006446769339163438
0.00540145,44.15916442871094,-81.41838073730469,0.00641668964362907
0.007501850000000001,40.9798698425293,-76.99180603027344,0.006444368955271784
0.006074050000000001,42.80327606201172,-78.05401611328125,0.006484058781097701
0.008746750000000001,39.20915603637695,-72.2851333618164,0.006481298032667837
0.0058144500000000005,43.39057540893555,-78.79407501220703,0.006432492887142871
0.00760215,40.83570861816406,-75.67017364501953,0.006417249528567481
0.00878215,37.94056701660156,-73.04619598388672,0.006436550211219583
0.00640445,41.140869140625,-76.4330062866211,0.006442111612159351
0.007743750000000001,40.26474380493164,-78.0816421508789,0.006425207016036438
0.00846945,38.69584655761719,-74.15603637695312,0.006391727492882637
0.0045813500000000005,43.243431091308594,-79.46153259277344,0.00641575466033828
0.00340725,47.43733596801758,-85.504150390625,0.006418453403966851
0.008540250000000001,38.18410110473633,-72.67140197753906,0.0064126298639166635
0.0063041500000000006,42.35444259643555,-76.78318786621094,0.006470856669693603
0.006905950000000001,41.03982925415039,-75.26789093017578,0.006478535442511202
0.006752550000000001,41.57133483886719,-76.48283386230469,0.006458906932493846
0.0052657500000000005,44.62871170043945,-82.13098907470703,0.0064516376369283535
0.007908950000000001,41.213417053222656,-73.48849487304688,0.006514131723633909
0.00468755,42.9075927734375,-78.3918228149414,0.006413375149350031
0.00427455,44.980316162109375,-82.04881286621094,0.006431560973396699
0.00523035,42.88819122314453,-79.94654846191406,0.00644129265765514
0.0074959499999999995,39.63850021362305,-73.2198715209961,0.00643114597096428
0.00564925,43.97126007080078,-78.8935546875,0.006449996658375312
0.008268850000000001,39.59210968017578,-74.21351623535156,0.006477803049165232
0.005867550000000001,42.910709381103516,-80.09396362304688,0.006417097893063328
0.00568465,43.751651763916016,-78.04741668701172,0.006440994297918223
0.006882350000000001,41.139373779296875,-74.07059478759766,0.00645409327262314
0.00317715,53.099910736083984,-92.86857604980469,0.006297884760897432
0.00799745,39.730899810791016,-74.21992492675781,0.006444853329412581
0.005838050000000001,44.14195251464844,-78.28848266601562,0.006452690490732493
0.004593150000000001,44.9359130859375,-78.5346908569336,0.006469592017310788
0.00323025,51.79233932495117,-89.47537231445312,0.006315052110039687
0.00798565,38.979087829589844,-71.74774169921875,0.006463923182309372
0.00341315,49.70118713378906,-84.9795150756836,0.006405771887330047
0.00528935,44.9954833984375,-79.69520568847656,0.00644432843728282
0.00571415,43.838600158691406,-77.76150512695312,0.006434403985622339
0.004327650000000001,45.783897399902344,-83.10783386230469,0.006450913838307315
0.00864645,38.06709671020508,-72.08966064453125,0.006414327322090685
0.006050450000000001,43.33046340942383,-79.00194549560547,0.006448095382438623
0.007649350000000001,41.10710906982422,-75.30354309082031,0.006472479230978934
0.007490050000000002,40.96661376953125,-76.09612274169922,0.006447834471146052
0.00620385,43.06884002685547,-79.26541137695312,0.006445828216783411
0.00656375,41.32463073730469,-74.71139526367188,0.00644925567030441
0.0060091499999999996,43.40097427368164,-76.75999450683594,0.0064825645267774235
0.00587935,43.519657135009766,-78.34983825683594,0.00641316396468028
0.00556075,42.88227844238281,-77.86747741699219,0.006419705778171192
0.00372585,45.69996643066406,-83.64854431152344,0.006385344067894039
0.00422145,44.55905532836914,-81.59770202636719,0.006426669347092684
0.00370225,46.48219299316406,-82.36956024169922,0.006381332173077681
0.008121350000000001,39.26808166503906,-74.98599243164062,0.006451199305956834
0.00715965,40.46781539916992,-74.0008316040039,0.006447685291277594
0.00476425,42.56484603881836,-80.94059753417969,0.006414795120690542
0.007112450000000001,40.297882080078125,-74.32308959960938,0.006436617127292266
0.00651065,41.77067565917969,-74.92494201660156,0.0064496700588279055
0.00300015,52.491825103759766,-92.68325805664062,0.006293899264164793
0.007726050000000002,40.18897247314453,-75.677001953125,0.006434934402932413
0.00478195,43.47209548950195,-80.85401153564453,0.006448072053899523
0.0031535499999999998,52.20651626586914,-92.79402160644531,0.006291289537330158
0.00645165,42.37000274658203,-75.32884216308594,0.0064716676433818066
0.00819805,39.056148529052734,-74.99118041992188,0.006444020868912048
0.007118350000000001,40.867435455322266,-76.96708679199219,0.006420143495233788
0.00374945,47.30002975463867,-87.209716796875,0.006382420633599395
0.00328925,50.031681060791016,-86.80752563476562,0.006413194046217541
0.006310050000000001,41.947269439697266,-76.98373413085938,0.006473079019997385
0.00590885,44.34947967529297,-78.94259643554688,0.006452255229305592
0.00635135,42.778446197509766,-78.9155044555664,0.0064392268541269004
0.00811545,40.77463150024414,-74.07855987548828,0.006524761556647718
0.00492945,42.781532287597656,-78.76663970947266,0.006425350670724583
0.007708350000000001,40.267555236816406,-72.44023895263672,0.006492701390925504
0.00553715,44.03984069824219,-79.76810455322266,0.00632907870112831
0.00593835,43.418190002441406,-79.50033569335938,0.006451280955843686
0.007265850000000001,40.62916946411133,-75.94196319580078,0.006433558019125485
0.00435125,44.505516052246094,-81.87507629394531,0.006438943842113076
0.007749650000000002,41.18590545654297,-76.60353088378906,0.006469615345849888
0.00824525,38.63465118408203,-71.27024841308594,0.006470859125329298
0.00459905,43.89597702026367,-81.46556091308594,0.006415129087145033
0.006870550000000001,41.11634826660156,-77.30999755859375,0.0063928871668395
0.005661050000000001,43.53840255737305,-77.35494232177734,0.006415711686713621
0.0050710500000000006,43.086185455322266,-80.22456359863281,0.006409788693417795
0.00340135,50.416236877441406,-87.55409240722656,0.006406901479749649
0.00540735,44.499446868896484,-78.60993957519531,0.006452881416407763
0.006374950000000001,41.192726135253906,-77.37422943115234,0.006437944398385298
0.0067348500000000006,41.4398193359375,-76.31666564941406,0.00643108273834514
0.00739565,41.15484619140625,-75.5737075805664,0.006374789745677845
0.00805645,41.01881790161133,-74.96942901611328,0.006520253623421013
0.00576135,43.676719665527344,-77.96068572998047,0.006448894077948353
0.00436895,43.26584243774414,-79.74961853027344,0.0063880145717121195
0.0035311500000000003,50.01864242553711,-84.76549530029297,0.006442021981456492
0.0053542500000000005,44.48756790161133,-79.5312728881836,0.006439173444050539
0.00347805,52.1827392578125,-87.80984497070312,0.006363277725540684
0.00320665,51.86479187011719,-91.18773651123047,0.006304546286628465
0.005897050000000001,43.13965606689453,-78.1036376953125,0.006446035717999621
0.00389695,47.37907791137695,-82.8566665649414,0.0063893749938870315
0.006876450000000001,41.139442443847656,-75.8381576538086,0.006471289475484809
0.0040031500000000005,45.63569259643555,-84.51435852050781,0.006428496953958529
0.008522550000000002,37.866783142089844,-72.02392578125,0.006437752858801105
0.00383205,46.057186126708984,-82.80118560791016,0.006379851424753724
0.006599150000000001,40.46284103393555,-74.44671630859375,0.006440970969379123
0.00454005,44.89918518066406,-82.8222885131836,0.006442449875976308
0.00690005,41.33418273925781,-77.86384582519531,0.006425290507650061
0.008622850000000001,38.01083755493164,-72.86089324951172,0.0064326236497436184
0.00795025,39.69761657714844,-75.29334259033203,0.006425894594030979
0.00446925,44.499610900878906,-81.13068389892578,0.006436839362322644
0.00854615,37.872615814208984,-73.14620208740234,0.006419654209821601
0.00433355,45.13924026489258,-82.76386260986328,0.006447405348808388
0.00622155,41.28705978393555,-76.07746124267578,0.006434558076762187
0.00866415,39.69686508178711,-72.268798828125,0.006462881992774783
0.00872315,38.67484664916992,-72.64291381835938,0.006476204430327925
0.00822165,39.4845085144043,-75.61003875732422,0.0064486215023862314
0.00323615,51.65223693847656,-90.44879913330078,0.0063250029597838875
0.00360785,46.298702239990234,-85.09351348876953,0.006392687032530375
0.006953150000000002,43.10031509399414,-77.72480010986328,0.006512547224701848
0.00678205,40.854347229003906,-76.61674499511719,0.006425706737900327
0.00833965,39.594539642333984,-75.7339096069336,0.006442077847168548
0.005189050000000001,42.97355651855469,-81.00611114501953,0.006432273107748188
0.007684750000000001,40.424766540527344,-76.00460815429688,0.00642277777842537
0.00769065,40.56935501098633,-76.08834075927734,0.006424786488423706
0.00487635,42.72352600097656,-81.2904281616211,0.006387713142430584
0.006610950000000001,42.1336555480957,-74.42082214355469,0.006466474587796256
0.00547815,44.27745819091797,-78.39260864257812,0.006450233627219859
0.00366095,46.38123321533203,-84.0405044555664,0.006421356579267012
0.00381435,46.5429573059082,-85.22093200683594,0.006373553947014443
0.006551950000000001,41.30683517456055,-74.36956024169922,0.006454535287048202
0.00481735,42.56073760986328,-80.61918640136719,0.006421586795113399
0.007672950000000001,40.420753479003906,-78.0777816772461,0.0064287185750799836
0.00413885,46.23581314086914,-84.70372772216797,0.006421979082915641
0.00355475,47.718475341796875,-86.19554138183594,0.006424861385312397
0.00377895,47.46631622314453,-84.52533721923828,0.006435255477299506
0.00410345,46.07871627807617,-83.74571990966797,0.006426681625271158
0.00378485,47.57317352294922,-84.7341079711914,0.0064364090121671325
0.00825115,39.51741027832031,-71.73452758789062,0.006454227104768506
0.0073720500000000015,40.43796920776367,-77.813720703125,0.0064305203977710335
0.00851665,37.8828239440918,-73.21342468261719,0.006434322335735487
0.006846950000000001,42.080204010009766,-76.13107299804688,0.006458876850956585
0.007525450000000001,40.908077239990234,-77.0680160522461,0.00642994516510953
0.00712425,41.254608154296875,-73.6850357055664,0.006480674301201361
0.00407395,44.96181869506836,-80.98869323730469,0.006393571675289422
0.007531350000000001,40.49532699584961,-76.55352020263672,0.0064377786429759
0.00592655,43.53507614135742,-79.61699676513672,0.006445227199947112
0.0037671500000000004,47.40660858154297,-83.85401153564453,0.006432303189285449
0.0036137499999999998,47.33875274658203,-83.20417022705078,0.006437606134568341
0.00517725,43.18000030517578,-80.1749267578125,0.006441041568905348
0.00597375,43.69215774536133,-77.40238189697266,0.006431486076508008
0.006994450000000001,42.0772819519043,-77.25535583496094,0.006508314936581883
0.00346035,52.3790397644043,-90.61946868896484,0.006313721155493113
0.00425685,45.00371551513672,-83.59671020507812,0.006435016052819265
0.00565515,43.72175216674805,-78.5234603881836,0.00642470238290116
0.00818625,39.50157165527344,-74.9848861694336,0.006445216149586486
0.00589115,42.56898498535156,-79.58609771728516,0.006430110920518928
0.007678850000000001,40.5744514465332,-75.26055908203125,0.006444016571549582
0.00674665,40.38094711303711,-74.06500244140625,0.0064413116888317745
0.00386745,46.95197296142578,-81.79329681396484,0.006431830479414202
0.00781455,41.106170654296875,-74.2182846069336,0.006478213140326261
0.00494125,42.50897216796875,-77.95799255371094,0.006415930238290457
0.00334825,50.09834289550781,-86.70052337646484,0.006361373380059376
0.007289450000000001,40.528865814208984,-75.93043518066406,0.0064180224399024155
0.0040621500000000005,46.09442138671875,-82.30036163330078,0.0064701819837864605
0.00440435,45.4265022277832,-80.57112884521484,0.0064492605815758
0.0044633500000000005,44.80193328857422,-82.85503387451172,0.00643317862341064
0.00383795,47.09906768798828,-82.52513122558594,0.006439433741434186
0.00867595,38.27098083496094,-73.00337982177734,0.006432330815187015
0.0051182499999999995,43.04026794433594,-79.02193450927734,0.006416391897801077
0.00806825,39.111446380615234,-71.56779479980469,0.006447525061048509
0.007012150000000002,40.94126892089844,-79.9649429321289,0.006432330201278091
0.00463445,42.669795989990234,-79.34957122802734,0.006428423898796609
0.006693550000000001,41.8181037902832,-78.6142578125,0.0064269130689353915
0.00393825,46.39992904663086,-83.9333267211914,0.006391927013282839
0.007885350000000001,40.56117248535156,-76.87255859375,0.006453087075897201
0.00550175,43.97697448730469,-77.5433120727539,0.006464417378992948
0.0074782500000000005,40.73748779296875,-77.11690521240234,0.006425555716305098
0.0074310500000000015,40.73884201049805,-76.37432098388672,0.00644097710846836
0.00704165,40.91359329223633,-76.59259033203125,0.006430101711885072
0.00675845,41.47834014892578,-76.65729522705078,0.006431077213164826
0.005366050000000001,44.649112701416016,-78.71121978759766,0.006437826527871948
0.008481250000000001,38.8103141784668,-74.41728210449219,0.006450678711189539
0.00646345,42.242061614990234,-77.5641860961914,0.006425485116778873
0.00775555,40.25611877441406,-78.0428466796875,0.0064271580185959465
0.00302375,52.58258819580078,-93.27272033691406,0.006294148511187814
0.00816855,40.1568489074707,-74.85273742675781,0.006496152172985603
0.005737750000000001,43.709571838378906,-78.21146392822266,0.006431937913475849
0.00718325,41.23895263671875,-71.8143539428711,0.006481032210103876
0.007608050000000002,40.52213668823242,-77.12240600585938,0.006415785355784465
0.0045518500000000005,44.939327239990234,-83.72637176513672,0.006430624148379138
0.0049235500000000005,43.35490417480469,-79.50350952148438,0.006338129560390371
0.0034426500000000002,46.91094970703125,-83.13600158691406,0.006410319724636793
0.00357835,47.01144790649414,-85.10155487060547,0.006428709366446128
0.00431585,43.3963508605957,-78.94827270507812,0.006388207953023084
0.00307685,50.962310791015625,-89.60957336425781,0.006350088506223983
0.00809775,40.19001770019531,-77.70530700683594,0.006443085885621258
0.00485865,42.96221923828125,-79.25719451904297,0.006378177295118803
0.007785050000000002,40.67875671386719,-74.87869262695312,0.00646191508621996
0.0051477499999999995,42.9483528137207,-80.8702392578125,0.006416071437342907
0.00694725,41.1185188293457,-73.21883392333984,0.006489385668828618
0.00617435,42.815155029296875,-76.69908905029297,0.006430899179576954
0.00626875,42.003177642822266,-76.6531982421875,0.006445970643653709
0.00836915,39.209590911865234,-74.69219970703125,0.006443541406042641
0.00428045,44.970157623291016,-80.62495422363281,0.006429828522414027
0.00727765,40.85209274291992,-74.57213592529297,0.00644614683551481
0.00464625,44.39582061767578,-80.26483154296875,0.0064438987010362325
0.0057259500000000005,43.8569450378418,-79.71649169921875,0.006443844677050947
0.0038733500000000002,48.84358596801758,-83.85633087158203,0.006435583918573684
0.004475150000000001,44.58570098876953,-79.60295867919922,0.006447733176173642
0.00815085,39.54466247558594,-76.19281005859375,0.006444969972108083
0.00553125,44.06096649169922,-78.09187316894531,0.00646236999273242
0.00552535,44.0753173828125,-78.80127716064453,0.006467553839684115
0.0050592499999999995,42.92737579345703,-79.16681671142578,0.006442130643335986
0.00382615,47.38859558105469,-86.02064514160156,0.006381489947671071
